113.55720500,34.82466650,0,0.0000
113.55720483,34.82466650,0,0.0000
113.55720483,34.82466633,0,0.0000
113.55720567,34.82466583,0,0.0000
113.55720650,34.82466517,0,0.0000
113.55720683,34.82466500,0,0.0000
113.55720700,34.82466500,0,0.0000
113.55720717,34.82466483,0,0.0000
113.55720767,34.82466450,0,0.0000
113.55720867,34.82466400,0,0.0000
113.55721017,34.82466350,0,0.0000
113.55721150,34.82466283,0,0.0000
113.55721183,34.82466200,0,0.0000
113.55721100,34.82466133,0,0.0000
113.55721050,34.82466117,0,0.0000
113.55720983,34.82466100,0,0.0000
113.55721033,34.82466117,0,0.0000
113.55721133,34.82466100,0,0.0000
113.55721217,34.82466100,0,0.0000
113.55721300,34.82466150,0,0.0000
113.55721350,34.82466200,0,0.0000
113.55721350,34.82466217,0,0.0000
113.55721167,34.82466133,0,0.0000
113.55721117,34.82466133,0,0.0000
113.55721083,34.82466083,0,0.0020
113.55721050,34.82466017,0,0.0000
113.55721033,34.82465917,0,0.0000
113.55721033,34.82465817,0,0.0000
113.55721017,34.82465750,0,0.0000
113.55721000,34.82465650,0,0.0000
113.55721000,34.82465600,0,0.0000
113.55721083,34.82465517,0,0.0000
113.55721217,34.82465417,0,0.0000
113.55721367,34.82465367,0,0.0000
113.55721483,34.82465333,0,0.4624
113.55721433,34.82465400,0,0.4095
113.55721367,34.82465483,0,0.0000
113.55721317,34.82465467,0,0.0020
113.55721333,34.82465467,0,0.0000
113.55721467,34.82465467,0,0.0000
113.55721617,34.82465483,0,0.0000
113.55721700,34.82465483,0,0.0000
113.55721783,34.82465500,0,0.0000
113.55721850,34.82465517,0,0.0000
113.55721917,34.82465550,0,0.0000
113.55722033,34.82465567,0,0.0000
113.55722117,34.82465567,0,0.0000
113.55722200,34.82465667,0,0.0000
113.55722200,34.82465750,0,0.0000
113.55722150,34.82465783,0,0.0000
113.55722117,34.82465817,0,0.0000
113.55722050,34.82465817,0,0.0000
113.55722017,34.82465767,0,0.0000
113.55721950,34.82465750,0,0.0000
113.55721900,34.82465767,0,0.0000
113.55721817,34.82465767,0,0.9106
113.55721633,34.82465883,0,0.0000
113.55721550,34.82465817,0,0.0000
113.55721433,34.82465683,0,0.7130
113.55721417,34.82465467,0,0.0000
113.55721233,34.82465283,0,1.2651
113.55720917,34.82465367,0,0.0000
113.55720917,34.82465233,0,0.0000
113.55720900,34.82465083,0,0.0000
113.55720900,34.82464950,0,0.0000
113.55720967,34.82464867,0,0.0000
113.55721050,34.82464783,0,0.0000
113.55721100,34.82464683,0,0.0000
113.55721167,34.82464583,0,0.6050
113.55721283,34.82464483,0,0.4584
113.55721450,34.82464400,0,0.6234
113.55721600,34.82464350,0,0.0000
113.55721650,34.82464433,0,0.0000
113.55721633,34.82464467,0,0.0000
113.55721633,34.82464550,0,0.0000
113.55721700,34.82464683,0,0.0000
113.55721750,34.82464833,0,0.0000
113.55721783,34.82464967,0,0.0000
113.55721783,34.82465033,0,0.0000
113.55721700,34.82465200,0,0.0020
113.55721633,34.82465383,0,0.0000
113.55721550,34.82465517,0,0.0000
113.55721483,34.82465533,0,0.0000
113.55721400,34.82465633,0,0.0000
113.55721167,34.82465650,0,0.0000
113.55720900,34.82465650,0,0.0000
113.55720783,34.82465733,0,0.0000
113.55720933,34.82465883,0,0.0000
113.55721050,34.82465950,0,0.0000
113.55721150,34.82465983,0,0.0000
113.55721217,34.82465983,0,0.0000
113.55721250,34.82465983,0,0.0000
113.55721300,34.82465933,0,0.0000
113.55721350,34.82465867,0,0.0000
113.55721300,34.82465883,0,0.0000
113.55721250,34.82465867,0,0.0000
113.55721200,34.82465800,0,0.0000
113.55721167,34.82465700,0,0.0000
113.55721167,34.82465617,0,0.0000
113.55721200,34.82465517,0,0.0000
113.55721267,34.82465450,0,0.0000
113.55721350,34.82465367,0,0.0000
113.55721400,34.82465250,0,0.0020
113.55721417,34.82465150,0,0.0000
113.55721433,34.82465067,0,0.0000
113.55721417,34.82464933,0,0.0000
113.55721333,34.82464833,0,0.0000
113.55721167,34.82464767,0,0.0000
113.55721117,34.82464717,0,0.0000
113.55721133,34.82464633,0,0.0000
113.55721133,34.82464533,0,0.0000
113.55721200,34.82464417,0,0.0000
113.55721233,34.82464300,0,0.0000
113.55721267,34.82464267,0,0.0020
113.55721317,34.82464300,0,0.0000
113.55721350,34.82464300,0,0.0000
113.55721383,34.82464283,0,0.0000
113.55721383,34.82464283,0,0.0000
113.55721367,34.82464267,0,0.0000
113.55721383,34.82464250,0,0.0000
113.55721350,34.82464300,0,0.0000
113.55721400,34.82464350,0,0.0000
113.55721450,34.82464350,0,0.0000
113.55721450,34.82464367,0,0.0000
113.55721383,34.82464333,0,0.0000
113.55721300,34.82464317,0,0.0000
113.55721200,34.82464300,0,0.0000
113.55721017,34.82464250,0,0.0000
113.55720900,34.82464233,0,0.0000
113.55720833,34.82464217,0,0.0000
113.55720833,34.82464233,0,0.0000
113.55720850,34.82464233,0,0.0000
113.55720883,34.82464233,0,0.0000
113.55720917,34.82464283,0,0.0000
113.55720933,34.82464350,0,0.0000
113.55720967,34.82464433,0,0.0000
113.55721000,34.82464517,0,0.0000
113.55721033,34.82464500,0,0.0000
113.55721083,34.82464483,0,0.0000
113.55721150,34.82464483,0,0.0000
113.55721217,34.82464483,0,0.0000
113.55721333,34.82464483,0,0.0000
113.55721350,34.82464467,0,0.0000
113.55721333,34.82464433,0,0.0000
113.55721300,34.82464467,0,0.0000
113.55721233,34.82464483,0,0.0000
113.55721200,34.82464467,0,0.0000
113.55721217,34.82464433,0,0.0000
113.55721250,34.82464367,0,0.0000
113.55721250,34.82464350,0,0.0000
113.55721233,34.82464300,0,0.0000
113.55721167,34.82464267,0,0.0000
113.55721017,34.82464233,0,0.0000
113.55720933,34.82464233,0,0.0000
113.55720883,34.82464233,0,0.0000
113.55720883,34.82464233,0,0.0000
113.55720883,34.82464200,0,0.0000
113.55720883,34.82464183,0,0.0000
113.55720900,34.82464183,0,0.0000
113.55720950,34.82464167,0,0.0000
113.55720983,34.82464150,0,0.0000
113.55721017,34.82464150,0,0.0000
113.55721017,34.82464117,0,0.5195
113.55720883,34.82464183,0,0.0000
113.55720817,34.82464217,0,0.0000
113.55720667,34.82464333,0,0.0000
113.55720550,34.82464450,0,0.5521
113.55720533,34.82464467,0,0.0000
113.55720350,34.82464567,0,0.0000
113.55720133,34.82464733,0,0.0000
113.55719967,34.82464850,0,0.0000
113.55719883,34.82464833,0,0.0000
113.55719800,34.82464800,0,0.0000
113.55719667,34.82464750,0,0.0000
113.55719550,34.82464683,0,0.0000
113.55719400,34.82464617,0,0.0000
113.55719367,34.82464550,0,0.0000
113.55719450,34.82464517,0,0.0000
113.55719600,34.82464467,0,0.0000
113.55719767,34.82464417,0,0.0000
113.55719917,34.82464383,0,0.5582
113.55719950,34.82464333,0,0.5052
113.55719900,34.82464417,0,0.0000
113.55719917,34.82464433,0,0.0000
113.55719900,34.82464467,0,0.0000
113.55719883,34.82464483,0,0.4686
113.55719783,34.82464583,0,0.0000
113.55719700,34.82464617,0,0.4278
113.55719583,34.82464683,0,0.0000
113.55719600,34.82464650,0,0.4278
113.55719667,34.82464633,0,0.5154
113.55719683,34.82464633,0,0.0000
113.55719600,34.82464683,0,0.0000
113.55719517,34.82464700,0,0.0000
113.55719467,34.82464783,0,0.0000
113.55719517,34.82464950,0,0.0000
113.55719517,34.82465000,0,0.0000
113.55719500,34.82465067,0,0.0000
113.55719533,34.82465100,0,0.0000
113.55719500,34.82465100,0,0.0000
113.55719517,34.82465100,0,0.0000
113.55719533,34.82465100,0,0.0000
113.55719633,34.82465100,0,0.0000
113.55719983,34.82465150,0,0.0000
113.55720083,34.82465267,0,0.0000
113.55720083,34.82465450,0,0.0000
113.55720117,34.82465600,0,0.0000
113.55720067,34.82465850,0,0.0000
113.55720033,34.82466017,0,0.0000
113.55720000,34.82466150,0,0.0000
113.55719967,34.82466250,0,0.0000
113.55719917,34.82466383,0,0.0000
113.55719933,34.82466483,0,0.0000
113.55719950,34.82466533,0,0.0000
113.55719917,34.82466600,0,0.0000
113.55719883,34.82466600,0,0.4747
113.55719833,34.82466633,0,0.0000
113.55719950,34.82466567,0,0.0000
113.55719983,34.82466500,0,0.0000
